,0
17042,https://img.scryfall.com/cards/normal/front/7/1/715a14a3-046e-45ca-b943-dd630e5202b7.jpg?1572893001
17043,https://img.scryfall.com/cards/normal/front/0/5/0536c2fa-7402-49a1-9016-dcf5633ca9ef.jpg?1572893717
17044,https://img.scryfall.com/cards/normal/front/4/8/48a7ac34-ec4a-4571-abb1-bff1fb67c78f.jpg?1572893207
17045,https://img.scryfall.com/cards/normal/front/f/5/f5b2c21a-419d-4896-82e3-1b5cb32b158e.jpg?1572893009
17046,https://img.scryfall.com/cards/normal/front/7/c/7cd03b99-d62e-428a-9e0d-097f1227a4da.jpg?1572893016
17047,https://img.scryfall.com/cards/normal/front/4/3/43df9f41-944e-4cf3-ac80-524eadac221d.jpg?1572893215
17048,https://img.scryfall.com/cards/normal/front/a/b/ab0ba4ef-9e82-4177-a80f-8fa6f6a5bd60.jpg?1572894184
17049,https://img.scryfall.com/cards/normal/front/a/b/ab0ba4ef-9e82-4177-a80f-8fa6f6a5bd60.jpg?1572894184
17050,https://img.scryfall.com/cards/normal/front/1/a/1abe58d8-67d1-4719-8e84-27747dea3506.jpg?1572894521
17051,https://img.scryfall.com/cards/normal/front/1/f/1f56bbf3-3884-495a-b9cd-6585d86f76f1.jpg?1572893732
17052,https://img.scryfall.com/cards/normal/front/8/f/8fe16cdb-90df-4670-a084-55c505791d85.jpg?1572828410
17053,https://img.scryfall.com/cards/normal/front/0/b/0b191592-7221-422a-8b5a-65f7b1caec1a.jpg?1572893746
17054,https://img.scryfall.com/cards/normal/front/0/a/0a962509-2e77-4655-b397-9625b2f3407a.jpg?1572894500
17055,https://img.scryfall.com/cards/normal/front/6/3/6328e6b5-9dfb-4fd4-99ee-a1ffc2c707da.jpg?1572894493
17056,https://img.scryfall.com/cards/normal/front/b/0/b0c7cffe-8751-4da7-8c1c-59f472ef3735.jpg?1572828382
17057,https://img.scryfall.com/cards/normal/front/e/6/e6784910-0204-4a39-bb38-50daa03e94c2.jpg?1572893739
17058,https://img.scryfall.com/cards/normal/front/7/3/73f8710c-9c5e-4d11-b45f-0728c54bd631.jpg?1572893023
17059,https://img.scryfall.com/cards/normal/front/0/7/070f0a21-8e06-46ec-9d84-c65067b23893.jpg?1572894485
17060,https://img.scryfall.com/cards/normal/front/c/4/c44fc50f-8958-422f-933f-fd043d642c97.jpg?1572893422
17061,https://img.scryfall.com/cards/normal/front/c/e/ce137910-0f0e-4f94-9b95-6e0eeeba164e.jpg?1572892745
17062,https://img.scryfall.com/cards/normal/front/0/9/094c2ac3-040f-41fe-9a37-c037d90baec0.jpg?1572892536
17063,https://img.scryfall.com/cards/normal/front/1/f/1fdbf073-3ee6-402b-bd40-4781f40a6cae.jpg?1572892753
17064,https://img.scryfall.com/cards/normal/front/a/7/a7da9c9b-aeef-4f48-bc8f-39425841cc8c.jpg?1572892761
17065,https://img.scryfall.com/cards/normal/front/3/c/3c969aa0-b0e5-42cd-abba-0a3c7266142c.jpg?1572893230
17066,https://img.scryfall.com/cards/normal/front/4/9/49a21a8f-9c7b-4ae8-8635-f2ee2151c8de.jpg?1572893768
17067,https://img.scryfall.com/cards/normal/front/2/1/21e1161f-bd2c-45a7-a86b-3b2e5210f148.jpg?1572893775
17068,https://img.scryfall.com/cards/normal/front/1/6/16957271-12bb-4031-b476-f7678b753ae3.jpg?1572893238
17069,https://img.scryfall.com/cards/normal/front/8/c/8c604697-5c81-4329-9b16-f19bd90ba08c.jpg?1572894115
17070,https://img.scryfall.com/cards/normal/front/c/1/c17056e7-95c6-4bed-a747-3b40dcda275a.jpg?1572892543
17071,https://img.scryfall.com/cards/normal/front/b/c/bce2eef7-03a4-415f-8bb7-a29d50ce1b0f.jpg?1572893783
17072,https://img.scryfall.com/cards/normal/front/5/0/50595d02-edad-48a6-b10c-6fa859cc88bb.jpg?1572893790
17073,https://img.scryfall.com/cards/normal/front/c/c/cc2b7cfe-4696-4448-93d2-33be596e32d9.jpg?1572893798
17074,https://img.scryfall.com/cards/normal/front/5/e/5ef592d1-e5e1-4252-8741-402c32d65dfd.jpg?1572893429
17075,https://img.scryfall.com/cards/normal/front/2/b/2b574b44-01e1-4197-99bd-57e54aebc5ff.jpg?1572893246
17076,https://img.scryfall.com/cards/normal/front/e/d/edc0229d-05e6-41b7-b7a9-2a8b2b258add.jpg?1572892769
17077,https://img.scryfall.com/cards/normal/front/8/2/821c4ab5-eb75-445a-bbec-e50af54dba7a.jpg?1572893806
17078,https://img.scryfall.com/cards/normal/front/4/d/4da3969c-1979-4eee-828a-4a7189121eba.jpg?1572893254
17079,https://img.scryfall.com/cards/normal/front/d/1/d1022d41-c1d0-42bf-b3e5-d6fb02d47119.jpg?1572894245
17080,https://img.scryfall.com/cards/normal/front/1/4/147bef05-4497-44d5-9dd6-fb5dc08e78f7.jpg?1572893261
17081,https://img.scryfall.com/cards/normal/front/5/6/56f82d97-ce50-490c-ad7f-46d70a73e454.jpg?1572893813
17082,https://img.scryfall.com/cards/normal/front/4/9/4942068c-ffde-4a6b-849e-8acf05e1d2e1.jpg?1572893269
17083,https://img.scryfall.com/cards/normal/front/b/6/b698c5e1-3816-4f35-8e39-65dc68f5c64f.jpg?1572893038
17084,https://img.scryfall.com/cards/normal/front/2/b/2b0aaded-515f-4ac9-a72f-6948b4d4df51.jpg?1572893452
17085,https://img.scryfall.com/cards/normal/front/1/e/1ec78880-a8ec-4c87-bc3f-e2a79d154884.jpg?1572894253
17086,https://img.scryfall.com/cards/normal/front/2/6/26dd6a1d-4dcb-4392-9856-c0e4140efbd7.jpg?1572893835
17087,https://img.scryfall.com/cards/normal/front/a/4/a41335c2-3d11-4f95-8d9f-66b04398c10b.jpg?1572893843
17088,https://img.scryfall.com/cards/normal/front/c/e/ce124f6e-ef0c-4d01-a876-e34d3e445108.jpg?1572893850
17089,https://img.scryfall.com/cards/normal/front/3/d/3d44b342-f611-4836-a9d5-83b00a24318f.jpg?1572893053
17090,https://img.scryfall.com/cards/normal/front/f/d/fd27ba9e-5b9c-468f-9a44-bf2e89138e72.jpg?1572893865
17091,https://img.scryfall.com/cards/normal/front/d/d/dd3a4d6e-34ae-4047-a9c7-11e28b0a276d.jpg?1572894192
17092,https://img.scryfall.com/cards/normal/front/d/d/dd3a4d6e-34ae-4047-a9c7-11e28b0a276d.jpg?1572894192
17093,https://img.scryfall.com/cards/normal/front/1/d/1df611df-3490-4b07-8034-6da9a0122a81.jpg?1572892571
17094,https://img.scryfall.com/cards/normal/front/7/6/76fccf60-2df5-4c14-893f-41d3f86c545f.jpg?1572893895
17095,https://img.scryfall.com/cards/normal/front/9/c/9c1aee37-dcee-4e58-be9b-81ca57cedb53.jpg?1572893917
17096,https://img.scryfall.com/cards/normal/front/5/b/5bed7c69-1302-4c1a-b410-b4e6c4ef4c0c.jpg?1572892793
17097,https://img.scryfall.com/cards/normal/front/b/f/bf2a093a-25f0-4247-94dc-550865d86317.jpg?1572892592
17098,https://img.scryfall.com/cards/normal/front/b/6/b6cb3d78-1a60-4e9b-b387-afeb58677536.jpg?1572893061
17099,https://img.scryfall.com/cards/normal/front/f/f/ff326c57-accb-4b75-9bc9-b5ef1a85f38d.jpg?1582021437
17100,https://img.scryfall.com/cards/normal/front/6/a/6a72b49e-be14-485b-a467-31cbac9aa1c5.jpg?1572893069
17101,https://img.scryfall.com/cards/normal/front/7/6/761e7188-bad1-4775-84a2-15da9a42a57c.jpg?1572894268
17102,https://img.scryfall.com/cards/normal/front/2/9/29b89f68-72ba-493d-95c4-eb37751fbd3d.jpg?1572893076
17103,https://img.scryfall.com/cards/normal/front/e/9/e93f0c57-eb80-4dde-bdb0-326970491621.jpg?1572892800
17104,https://img.scryfall.com/cards/normal/front/5/f/5f9a0387-5116-484b-bb2b-064bd42e7fff.jpg?1572893084
17105,https://img.scryfall.com/cards/normal/front/9/8/98f66c03-cf79-4de0-be55-b921cbdc5038.jpg?1572893939
17106,https://img.scryfall.com/cards/normal/front/8/4/84abfc59-10a7-4cb5-9cdd-81797116c810.jpg?1572893948
17107,https://img.scryfall.com/cards/normal/front/1/1/11ee2c64-68f1-434b-8092-ae80d6575666.jpg?1572892818
17108,https://img.scryfall.com/cards/normal/front/e/e/ee0ba01b-de96-4f8f-9405-ff3ad288afac.jpg?1572892833
17109,https://img.scryfall.com/cards/normal/front/b/f/bf8dad4d-bc4f-46fb-892c-dbf6481cdc46.jpg?1572893955
17110,https://img.scryfall.com/cards/normal/front/c/b/cb13420d-d295-4000-9c38-fa5d10e06ece.jpg?1572894507
17111,https://img.scryfall.com/cards/normal/front/5/e/5ed534af-e16a-4d1d-8884-938fc7e13ca8.jpg?1572893970
17112,https://img.scryfall.com/cards/normal/front/2/8/2822aff3-9985-424b-9f19-b49e987c25e4.jpg?1572893108
17113,https://img.scryfall.com/cards/normal/front/d/0/d0798546-1ef4-485e-b094-cba12a12c67c.jpg?1572892606
17114,https://img.scryfall.com/cards/normal/front/1/2/12c1b820-0f06-41f6-804f-5c98f60c1529.jpg?1572893496
17115,https://img.scryfall.com/cards/normal/front/1/8/18a362c1-af92-4094-a7c2-f09952767606.jpg?1572893504
17116,https://img.scryfall.com/cards/normal/front/f/6/f6200937-3146-4972-ab83-051ade3b7a52.jpg?1572894199
17117,https://img.scryfall.com/cards/normal/front/f/6/f6200937-3146-4972-ab83-051ade3b7a52.jpg?1572894199
17118,https://img.scryfall.com/cards/normal/front/5/6/56d86909-b7f3-4a46-9904-e173853b79f1.jpg?1572892613
17119,https://img.scryfall.com/cards/normal/front/5/0/50ae0831-f3ba-4535-bfb6-feefbbc15275.jpg?1572894207
17120,https://img.scryfall.com/cards/normal/front/5/0/50ae0831-f3ba-4535-bfb6-feefbbc15275.jpg?1572894207
17121,https://img.scryfall.com/cards/normal/front/8/4/84062ce2-fea2-4e06-b83b-7cc597fb2a1b.jpg?1572893995
17122,https://img.scryfall.com/cards/normal/front/8/a/8ace095a-3ea9-4121-8ffb-5b3612b96985.jpg?1572893307
17123,https://img.scryfall.com/cards/normal/front/f/0/f006255f-b18d-4d52-b97a-17909b67decc.jpg?1572894124
17124,https://img.scryfall.com/cards/normal/front/7/8/78cc4e02-949f-4879-9f32-7c33490d0b45.jpg?1572894007
17125,https://img.scryfall.com/cards/normal/front/7/1/71fe7057-de70-456d-8f33-f64652447bdd.jpg?1572893322
17126,https://img.scryfall.com/cards/normal/front/d/5/d573626b-e7fa-4c31-a3d4-b853adfe787e.jpg?1572892841
17127,https://img.scryfall.com/cards/normal/front/d/3/d3104cad-e684-4bd7-b26b-5aa862f7a2b3.jpg?1572893519
17128,https://img.scryfall.com/cards/normal/front/e/f/ef3358cb-714c-49bf-b7e9-a69d02d7799e.jpg?1572893526
17129,https://img.scryfall.com/cards/normal/front/2/f/2f7ecad5-8bb5-416f-b8ef-a04aba4dc4b5.jpg?1572893536
17130,https://img.scryfall.com/cards/normal/front/4/c/4ca942d7-a3a3-429f-a159-fc2363d9bca6.jpg?1572894016
17131,https://img.scryfall.com/cards/normal/front/2/a/2a14834f-78ae-4ca5-9ce0-5b928ad3d76c.jpg?1572893329
17132,https://img.scryfall.com/cards/normal/front/e/b/ebb42a80-0442-4850-b0e7-41182d5633ff.jpg?1572894290
17133,https://img.scryfall.com/cards/normal/front/d/8/d886fd9a-7800-41f1-b692-32a439b045da.jpg?1572894131
17134,https://img.scryfall.com/cards/normal/front/d/a/da8dc5c8-4eb7-4e41-8431-b41251f7814e.jpg?1572892849
17135,https://img.scryfall.com/cards/normal/front/4/6/465adbb4-4c64-44eb-8323-61d23282c6b8.jpg?1572894138
17136,https://img.scryfall.com/cards/normal/front/9/1/913b3a2a-e3fd-4095-ab2a-5e356ea179df.jpg?1572894025
17137,https://img.scryfall.com/cards/normal/front/e/6/e6f4f661-ee4b-4fa5-99c4-106731d117ce.jpg?1572892620
17138,https://img.scryfall.com/cards/normal/front/e/0/e0f31228-0c47-4c51-932d-50fdec965f15.jpg?1572894040
17139,https://img.scryfall.com/cards/normal/front/7/6/76e3092d-2422-438c-b5dd-bf8eca33a76e.jpg?1572892857
17140,https://img.scryfall.com/cards/normal/front/e/a/ea6cd6a5-da6c-483c-a9f7-49e666ac0b6c.jpg?1572893543
17141,https://img.scryfall.com/cards/normal/front/e/f/ef4a517c-515b-4adc-8ea6-fb86820f22ed.jpg?1572892864
17142,https://img.scryfall.com/cards/normal/front/9/7/97295660-6bea-46ae-9a3b-0fc6abba407f.jpg?1572893345
17143,https://img.scryfall.com/cards/normal/front/3/9/39c47be3-0228-46de-b4b5-911fb86d4596.jpg?1572892627
17144,https://img.scryfall.com/cards/normal/front/b/6/b6263410-20c5-43b4-8183-3c02c10d07fb.jpg?1572892880
17145,https://img.scryfall.com/cards/normal/front/4/f/4f24b2b6-b994-455f-b8e6-aa73e1be81b4.jpg?1572893352
17146,https://img.scryfall.com/cards/normal/front/8/b/8be01b8d-e0ef-44d1-ac97-39bb5a0e76be.jpg?1572893116
17147,https://img.scryfall.com/cards/normal/front/d/b/dbee1daa-b4ba-49ee-bed1-e70fa09942a2.jpg?1572893359
17148,https://img.scryfall.com/cards/normal/front/d/9/d9aec56e-50a3-491f-89c6-32907ea3161a.jpg?1572894055
17149,https://img.scryfall.com/cards/normal/front/3/d/3d30399e-2ecb-4de2-b830-673a3f059197.jpg?1572894308
17150,https://img.scryfall.com/cards/normal/front/d/7/d71c2435-0312-4279-a9e1-fab7432756b7.jpg?1572894063
17151,https://img.scryfall.com/cards/normal/front/5/8/58f70b8a-62ec-4ae6-97d2-3c6ae86a3602.jpg?1572893367
17152,https://img.scryfall.com/cards/normal/front/a/3/a3ce548d-764a-4397-bae3-d348dca78421.jpg?1572893123
17153,https://img.scryfall.com/cards/normal/front/d/b/dbd11910-58e2-4233-a18c-e97413126597.jpg?1572892641
17154,https://img.scryfall.com/cards/normal/front/f/4/f4afafb4-3fc0-4ccf-a942-e4bd2f146d89.jpg?1572893551
17155,https://img.scryfall.com/cards/normal/front/8/b/8bbab274-69dd-44a9-9310-a15779c35cad.jpg?1572893558
17156,https://img.scryfall.com/cards/normal/front/8/d/8de24cba-545a-438b-9516-1c19a50ca78c.jpg?1572893375
17157,https://img.scryfall.com/cards/normal/front/c/0/c0b20fec-8373-4c6c-b3c1-ee7cff64dd37.jpg?1572892648
17158,https://img.scryfall.com/cards/normal/front/9/b/9bb6a8bb-9eec-4f9b-a5a8-604631e4b823.jpg?1572894071
17159,https://img.scryfall.com/cards/normal/front/8/d/8dbb3d2f-4ee4-46e2-98aa-4aa388bd5375.jpg?1572892895
17160,https://img.scryfall.com/cards/normal/front/8/b/8bc288a3-ea56-450a-96fd-c2123121f663.jpg?1572893566
17161,https://img.scryfall.com/cards/normal/front/e/8/e82d3c8d-849a-445b-bc7c-365514d1511f.jpg?1572894078
17162,https://img.scryfall.com/cards/normal/front/1/0/10273046-4c74-42d8-afaa-6cfbe0bd4e8f.jpg?1572892655
17163,https://img.scryfall.com/cards/normal/front/e/f/ef573e92-3106-4b42-90e8-0e165de0659f.jpg?1572892663
17164,https://img.scryfall.com/cards/normal/front/5/e/5e9ddae7-7e7c-46c7-ad7d-9a686c256b9d.jpg?1572893573
17165,https://img.scryfall.com/cards/normal/front/6/1/61a908e8-6952-46c0-94ec-3962b7a4caef.jpg?1572828437
17166,https://img.scryfall.com/cards/normal/front/a/9/a920c2e6-4a1f-487c-ad3f-b772443f0633.jpg?1572893131
17167,https://img.scryfall.com/cards/normal/front/2/e/2eefd8c1-96ce-4d7a-8aaf-29c35d634dda.jpg?1572894214
17168,https://img.scryfall.com/cards/normal/front/2/e/2eefd8c1-96ce-4d7a-8aaf-29c35d634dda.jpg?1572894214
17169,https://img.scryfall.com/cards/normal/front/b/3/b3815ab6-87cd-4310-8068-ec721ee10a24.jpg?1572893382
17170,https://img.scryfall.com/cards/normal/front/b/c/bcf9b57a-a759-4488-965a-651070cd2156.jpg?1572893580
17171,https://img.scryfall.com/cards/normal/front/9/5/95e307d4-7e5f-4f00-869e-da0e7abbf27f.jpg?1572894315
17172,https://img.scryfall.com/cards/normal/front/8/e/8e3e51f6-7091-4cf3-86a3-b8c5946f3796.jpg?1572893595
17173,https://img.scryfall.com/cards/normal/front/5/f/5fb149cc-74ca-4bc3-8efc-10ce872b59fb.jpg?1572892677
17174,https://img.scryfall.com/cards/normal/front/1/b/1be7e297-4602-44f8-b919-07015813fd7e.jpg?1572893139
17175,https://img.scryfall.com/cards/normal/front/3/d/3d866d26-b630-46d3-bcc2-b810c844cc89.jpg?1572892911
17176,https://img.scryfall.com/cards/normal/front/7/c/7c0bfb47-c753-42fa-969b-7b10b87b0462.jpg?1572893154
17177,https://img.scryfall.com/cards/normal/front/6/1/61245466-694f-4a80-b556-4e7f876aedca.jpg?1572894146
17178,https://img.scryfall.com/cards/normal/front/0/3/03a0a627-ea7a-48bb-bf30-60b2677dd8ae.jpg?1572892918
17179,https://img.scryfall.com/cards/normal/front/0/0/0070651d-79aa-4ea6-b703-6ecd3528b548.jpg?1572894222
17180,https://img.scryfall.com/cards/normal/front/0/0/0070651d-79aa-4ea6-b703-6ecd3528b548.jpg?1572894222
17181,https://img.scryfall.com/cards/normal/front/6/1/61a38f24-1eb3-4914-be1f-0b5f6d4b09d5.jpg?1572892692
17182,https://img.scryfall.com/cards/normal/front/5/4/54af08f7-9c6c-464e-b2f7-2b5803f36481.jpg?1572893603
17183,https://img.scryfall.com/cards/normal/front/1/2/120aa3b3-d358-4df3-be39-9b7ce926673a.jpg?1572892926
17184,https://img.scryfall.com/cards/normal/front/7/4/74e6f7be-4493-4081-ac67-d782ab2b3723.jpg?1572893610
17185,https://img.scryfall.com/cards/normal/front/1/3/13070db2-cf89-4552-8b6c-76426274321a.jpg?1572894108
17186,https://img.scryfall.com/cards/normal/front/8/8/88e8f7b6-1214-447b-8665-ff3c85845564.jpg?1562706000
17187,https://img.scryfall.com/cards/normal/front/4/c/4cf1fe7a-eb30-4252-bada-ce3f8096e091.jpg?1562703666
17188,https://img.scryfall.com/cards/normal/front/5/e/5ed08a7f-6682-46a4-89df-b9b418df3f1a.jpg?1562704268
17189,https://img.scryfall.com/cards/normal/front/0/e/0e398a02-1456-4fae-be75-4231c968bf47.jpg?1562701118
17190,https://img.scryfall.com/cards/normal/front/2/b/2bff6e03-b6af-4f54-b365-9a6db2dbb595.jpg?1562702375
17191,https://img.scryfall.com/cards/normal/front/d/c/dcddd71f-bb8d-4153-854f-af87189babe7.jpg?1562709369
17192,https://img.scryfall.com/cards/normal/front/0/e/0e44f7ff-1cfa-4bc4-a0f7-9d71ba48a97a.jpg?1562701124
17193,https://img.scryfall.com/cards/normal/front/d/3/d3a1ca42-0fb1-4962-8663-39fc07443aef.jpg?1562709019
17194,https://img.scryfall.com/cards/normal/front/c/9/c9850489-c056-4b17-8743-a5b514d8edf4.jpg?1562708586
17195,https://img.scryfall.com/cards/normal/front/7/5/7585316f-ba3d-4472-9a7e-7db6f6dd9d15.jpg?1562705205
17196,https://img.scryfall.com/cards/normal/front/4/f/4f8d1bea-58cd-4483-a70a-0330ad5ab4a1.jpg?1562703782
17197,https://img.scryfall.com/cards/normal/front/3/f/3fe6e1ce-bc46-4f86-9504-f8cc062ed3c6.jpg?1562703119
17198,https://img.scryfall.com/cards/normal/front/b/d/bd0a2fe3-45ab-4bac-aca7-a6418e28d0be.jpg?1562708093
17199,https://img.scryfall.com/cards/normal/front/c/a/ca51786a-d58c-455f-910d-01efa5ef8470.jpg?1562708607
17200,https://img.scryfall.com/cards/normal/front/2/e/2efecdd9-bd3a-4b79-92da-6485589d5bde.jpg?1562702470
17201,https://img.scryfall.com/cards/normal/front/1/5/15b09784-8e89-4013-975d-57e4d26cc926.jpg?1562701435
17202,https://img.scryfall.com/cards/normal/front/1/3/131d2925-d87c-415f-aa84-97f14030624e.jpg?1562701328
17203,https://img.scryfall.com/cards/normal/front/3/e/3e1f7334-658d-44da-a81c-26b258e44c26.jpg?1562703050
17204,https://img.scryfall.com/cards/normal/front/f/3/f3a2ec16-bee4-4dfd-81cb-cb81b017170c.jpg?1562710214
17205,https://img.scryfall.com/cards/normal/front/2/8/28f26fb7-43cc-4a3b-8ba3-b90101c8ee3a.jpg?1562702199
17206,https://img.scryfall.com/cards/normal/front/7/4/74b2e63d-61c6-46e4-9a6f-56653c49b2ea.jpg?1562705173
17207,https://img.scryfall.com/cards/normal/front/2/0/20d3b541-40aa-469e-be97-20496a7632d4.jpg?1562701875
17208,https://img.scryfall.com/cards/normal/front/7/3/7364dbe9-ee9a-4dcc-b058-4e669c75f060.jpg?1562705077
17209,https://img.scryfall.com/cards/normal/front/b/9/b9cf2116-7ae5-4b6a-830a-919a55235690.jpg?1562707903
17210,https://img.scryfall.com/cards/normal/front/d/7/d7a38cd0-2cd3-436d-bb44-79778d5808ad.jpg?1562709141
17211,https://img.scryfall.com/cards/normal/front/6/6/66ec9a28-3b36-4b6a-b420-7b4266b64f69.jpg?1562704572
17212,https://img.scryfall.com/cards/normal/front/1/e/1ea40dc5-de1b-4d2b-ae0e-df8e52876647.jpg?1562701783
17213,https://img.scryfall.com/cards/normal/front/a/f/af25e35c-d1a4-4c10-8574-82babaaac4fd.jpg?1562707383
17214,https://img.scryfall.com/cards/normal/front/9/8/98db4317-9850-44c1-884b-d8d3abe1afeb.jpg?1562706606
17215,https://img.scryfall.com/cards/normal/front/b/a/bad32b9f-0aa4-4036-90e6-c087cffd52e7.jpg?1562707941
17216,https://img.scryfall.com/cards/normal/front/1/f/1feb13d0-1a62-4acd-9267-3b2df4b6a199.jpg?1562701835
17217,https://img.scryfall.com/cards/normal/front/0/1/01c1a241-38ad-453e-b6c2-a79006031e2d.jpg?1562700613
17218,https://img.scryfall.com/cards/normal/front/6/1/61d6a649-ae48-4cf1-b0e3-ba627b4ac1e1.jpg?1562704369
17219,https://img.scryfall.com/cards/normal/front/0/f/0ff68d2f-6758-45ee-8109-4e8909f49de8.jpg?1562701219
17220,https://img.scryfall.com/cards/normal/front/8/4/84d602f4-5876-416a-95e5-821a285358bf.jpg?1562705822
17221,https://img.scryfall.com/cards/normal/front/a/7/a77fef2c-227e-474e-896e-c0ebe227f494.jpg?1562707101
17222,https://img.scryfall.com/cards/normal/front/7/2/72d8e000-5b4c-4340-ab85-7522107ab589.jpg?1562705053
17223,https://img.scryfall.com/cards/normal/front/c/4/c48e9f90-4b13-4281-943c-126be4ff1ce0.jpg?1562708426
17224,https://img.scryfall.com/cards/normal/front/9/8/984a037b-63c0-497d-b3b1-15726ef11a60.jpg?1562706590
17225,https://img.scryfall.com/cards/normal/front/7/e/7e1532b1-6f3b-48d3-ada9-ec395e842b96.jpg?1562705550
17226,https://img.scryfall.com/cards/normal/front/1/1/1132218d-56cd-441e-9006-df3c50344491.jpg?1562701264
17227,https://img.scryfall.com/cards/normal/front/0/4/04129038-3b02-418a-862a-229e9dde339b.jpg?1562700736
17228,https://img.scryfall.com/cards/normal/front/7/d/7d27a00e-4402-4410-bab7-ccb34a0de72f.jpg?1562705505
17229,https://img.scryfall.com/cards/normal/front/0/6/068943d2-c456-42a3-8088-3e4923bf6d74.jpg?1562700833
17230,https://img.scryfall.com/cards/normal/front/b/4/b47e9cfa-5547-4ef3-9e36-8d0f36dfa59a.jpg?1562707639
17231,https://img.scryfall.com/cards/normal/front/8/e/8e773b3f-37ef-4e37-8b1e-99b7b6314877.jpg?1562706230
17232,https://img.scryfall.com/cards/normal/front/0/4/0454c2a8-b17d-4cdf-8562-9a28bc6cf0be.jpg?1562700738
17233,https://img.scryfall.com/cards/normal/front/2/d/2d531ba4-df99-41e4-9dd3-a27a420ad63c.jpg?1562702412
17234,https://img.scryfall.com/cards/normal/front/3/0/3087f7e7-9163-45b5-907d-7667c1075a74.jpg?1562702553
17235,https://img.scryfall.com/cards/normal/front/5/6/5602b52a-5904-4780-9192-72990d07c975.jpg?1562704011
17236,https://img.scryfall.com/cards/normal/front/3/6/361399a4-04f3-4eef-8090-2caec7d1bb66.jpg?1562702748
17237,https://img.scryfall.com/cards/normal/front/4/f/4f8d5a36-cc29-47fc-bdf7-b753f3bc5197.jpg?1562703783
17238,https://img.scryfall.com/cards/normal/front/9/c/9c8fa150-383d-448c-8e14-f24f65e13770.jpg?1562706764
17239,https://img.scryfall.com/cards/normal/front/1/6/16fa8c72-320b-4a7e-9181-bad7ec0c865c.jpg?1562701505
17240,https://img.scryfall.com/cards/normal/front/5/d/5d362c3b-f9e1-476b-b5fd-d1292bbc257c.jpg?1562704239
17241,https://img.scryfall.com/cards/normal/front/7/7/77d61706-f9c1-4590-8057-7aa7fa199e6d.jpg?1562705300
17242,https://img.scryfall.com/cards/normal/front/a/4/a477e081-949f-4cf0-b0d2-b9bdff6c760d.jpg?1562706933
17243,https://img.scryfall.com/cards/normal/front/2/9/290b215b-13cb-493a-83f9-f89edfa6b314.jpg?1562702200
17244,https://img.scryfall.com/cards/normal/front/3/4/341f4ea1-8101-4e2e-b824-4b0e88ea71f1.jpg?1562702693
17245,https://img.scryfall.com/cards/normal/front/5/6/569e2c39-7a49-4a3b-afe5-1862a7da8026.jpg?1562704022
17246,https://img.scryfall.com/cards/normal/front/8/b/8bf39e84-a554-49e3-8f65-e304e1720818.jpg?1562706105
17247,https://img.scryfall.com/cards/normal/front/e/c/ec319380-bede-49e8-9d0c-473688033601.jpg?1562709979
17248,https://img.scryfall.com/cards/normal/front/d/7/d7a64a1b-4816-4d8f-a8ba-ba39c92c61ec.jpg?1562709148
17249,https://img.scryfall.com/cards/normal/front/4/e/4e1dd413-6e5a-4e36-b1b0-eca39e132e38.jpg?1562703731
17250,https://img.scryfall.com/cards/normal/front/4/0/40d9c83f-ddd2-4929-887f-9df6155c4b82.jpg?1562703162
17251,https://img.scryfall.com/cards/normal/front/e/5/e52d260a-e1ca-4228-855e-2e104b86fd6c.jpg?1562709696
17252,https://img.scryfall.com/cards/normal/front/7/c/7c213b45-d86b-4ced-9ab9-44cd84ad94a4.jpg?1562705451
17253,https://img.scryfall.com/cards/normal/front/9/c/9c2d1a48-efde-4134-95f0-b23f6cf85259.jpg?1562706737
17254,https://img.scryfall.com/cards/normal/front/e/c/ec85a97d-4f02-4d0d-ab9a-e172e327da0e.jpg?1562710001
17255,https://img.scryfall.com/cards/normal/front/8/9/8967ceff-9e25-46da-926b-e05f4ee98325.jpg?1562706023
17256,https://img.scryfall.com/cards/normal/front/d/b/db92d00c-e5eb-4e69-9ebc-fec6d9c0f71e.jpg?1562709316
17257,https://img.scryfall.com/cards/normal/front/4/3/437a91e7-f98e-4ed8-9ab7-f4db62979f5b.jpg?1562703233
17258,https://img.scryfall.com/cards/normal/front/f/6/f6453040-38a3-4d3a-8e4b-51b72aa80186.jpg?1562710299
17259,https://img.scryfall.com/cards/normal/front/9/0/90d1db4c-1e79-410a-92ab-c9d58c5e58a6.jpg?1562706334
17260,https://img.scryfall.com/cards/normal/front/2/6/26c1ba92-556e-4da9-8e3a-a4a82612cb29.jpg?1562702107
17261,https://img.scryfall.com/cards/normal/front/e/c/ec0b99f1-d706-4332-a1c2-86d789919069.jpg?1562709973
17262,https://img.scryfall.com/cards/normal/front/2/f/2feedcf2-c443-4363-80cf-a90579a64342.jpg?1562702512
17263,https://img.scryfall.com/cards/normal/front/2/7/270f0e5b-2c46-4816-a195-cfce16570bde.jpg?1562702128
17264,https://img.scryfall.com/cards/normal/front/b/e/be61e893-4bf5-4550-83f4-42ebe7f1e3b0.jpg?1562708153
17265,https://img.scryfall.com/cards/normal/front/3/2/3223c0ac-cc22-4886-8919-11273b477cc7.jpg?1562702613
17266,https://img.scryfall.com/cards/normal/front/6/2/62e8128f-9858-4c48-ab43-1beca3db70e5.jpg?1562704421
